"","Hugo_Symbol","pcon_condensed","gc_condensed","pcon_unified","gc_unified"
"1029","RP11-126K1.2",0.0378552299002314,0.325936714346545,0.0975428354920644,0.196251482901965
"1030","ZNF687",0.038783330849281,0.178211467428117,0.0887640090679779,0.0822586436839758
"1031","PI4KB",0.039695476260733,0.215755033648291,0.0880023809358052,0.121929832547275
"1032","RFX5",0.0366727847689899,0.241562841774385,0.074424638623901,0.135768462088651
"1033","SELENBP1",0.0287087571843578,0.405000037839458,0.0417910550463319,0.34376636338154
"1034","PSMB4",0.0373002410341659,0.152301504937377,0.0879289311482626,0.0729805956676604
"1035","POGZ",0.0385201811962768,0.299629631200169,0.0667368282006057,0.23583678581551
"1036","CGN",0.0392065224560049,0.501602623403996,0.0728970104748069,0.374224329077147
"1037","TUFT1",0.0288271265060251,0.531231302023196,0.068718982630273,0.347784552248668
"1038","SNX27",0.0365389039287265,0.214587595924947,0.0809560948366196,0.150955182457853
"1039","CELF3",0.00056955559459329,0.918694715500537,0.0274273914800018,0.714389798377768
"1040","RIIAD1",0.00428264439631759,0.855829304845677,0.0761062382970336,0.493793163572409
"1041","MRPL9",0.0399809698489418,0.156847375471454,0.0876208591713447,0.07124903265154
"1042","OAZ3",0.0407499515444554,0.859534902908998,0.443567877282716,0.495008211782212
"1043","TDRKH",0.0374768406135256,0.473876379518262,0.154251878389809,0.262908547391306
"1044","LINGO4",0.0281892835101725,0.822155262132396,0.222077073807969,0.451325291299165
"1045","RORC",0.0652237570228539,0.587196083984558,0.117454281435767,0.459635787364607
"1046","C2CD4D",0.0481093859984595,0.525272493436651,0.152345654930264,0.323642611168213
"1047","THEM5",0.00220827580192093,0.890919422461824,0.0149035148173673,0.598296488716888
"1048","THEM4",0.0374817423517359,0.208534653365813,0.077866105581647,0.164897164487841
"1049","S100A10",0.0158046153158642,0.439409502992418,0.0254986898330477,0.390397840189789
"1050","S100A11",0.0283007703508824,0.533062048202779,0.0526455791828539,0.461845503571193
"1051","TCHH",0.00824150493144935,0.664254858036682,0.0302365276761765,0.464220734154897
"1052","HRNR",0.0393242433479202,0.391132283491238,0.0908545727136432,0.366401414677277
"1053","FLG",0.000811756527317309,0.947253272316957,0.0273086822776069,0.60652800649034
"1054","FLG2",0.000160649371635689,0.962290488708353,0.0190683079893797,0.657494569152788
"1055","CRNN",7.72056761621922e-05,0.952446515538833,2.41001445682996e-05,0.919018929711578
"1056","LCE5A",0.000470971153766807,0.960188449698642,0,0.847213392667938
"1057","CRCT1",0.000118740148205346,0.928670446818736,5.21586571516632e-05,0.914806102406567
"1058","LCE3E",0,0.946331749936419,0,0.919850321539806
"1059","LCE3D",0,0.956060825640287,0,0.853914276578293
"1060","LCE2D",0,0.966541060366456,0,0.923076923076923
"1061","LCE2B",0,0.965908281670351,0.0155945419103314,0.665617034038087
"1062","C1orf68",6.88820801800584e-05,0.96488317915231,0.0467796610169492,0.598591916558018
"1063","KPRP",0.000111884405241478,0.962345117501073,0.0016840171463564,0.858848744641764
"1064","LCE1C",0.000109396819924015,0.964069408171912,0.0396469396614093,0.704918580189887
"1065","LCE1B",0,0.965580060166655,0,0.871255060728745
"1066","LCE1A",0,0.966493407051052,0,0.923076923076923
"1067","SMCP",8.27252532643978e-05,0.966139702141669,0.0669144981412639,0.537889619674007
"1068","IVL",0.000186929844018165,0.907155794829895,0.000526056510088586,0.872541092922957
"1069","SPRR4",0,0.944617315150794,0,0.923076923076923
"1070","SPRR1A",0.00013335412047943,0.938096560948676,6.19534977949981e-05,0.911482903215503
"1071","SPRR3",0.000113578864340454,0.94826727788641,2.34195771351086e-05,0.916949518566272
"1072","SPRR1B",0.000129484856105144,0.919022188047922,8.1391404230093e-05,0.90531581120056
"1073","SPRR2D",0.000154331366417467,0.945976070886185,4.26139878353102e-05,0.904722666122824
"1074","SPRR2A",0.000147469851311642,0.956362168424631,2.77046150987169e-05,0.907962509109395
"1075","SPRR2B",0,0.916840275192005,0,0.890170408734985
"1076","SPRR2E",0.000204702222718955,0.933907688457687,7.38872288408553e-05,0.897907121556313
"1077","SPRR2F",0,0.943437677936479,0,0.884988307483862
"1078","SPRR2G",0,0.962663955012546,0,0.892260221136539
"1079","LELP1",3.09286991867467e-05,0.966505271980343,0.127035830618893,0.647456777749938
"1080","LOR",0.000121553091795196,0.963052947437463,0.0223339742641621,0.655774635067639
"1081","PGLYRP4",0.000922088270558307,0.910606109540735,0.00359411568037446,0.865346038114343
"1082","S100A9",0.000689430725944634,0.878244070417343,0.00110324113821188,0.855692369588399
"1083","S100A12",0.000827854899128618,0.920113882909093,0.00966258667445275,0.715564956738919
"1084","S100A8",0.000551152549491386,0.896606468854025,0.000674124313904823,0.885584530903609
"1085","S100A7A",0,0.937827769288987,0,0.923076923076923
"1086","S100A7",0.00110465985486247,0.87469981283567,0.000744260155613268,0.863717270376826
"1087","S100A6",0.0280322654966747,0.379001643633205,0.0403869972189913,0.289224035029989
"1088","S100A5",0.0226948880332795,0.532085366172234,0.0179351320194205,0.665948147225998
"1089","S100A4",0.0189445849452448,0.536632858005489,0.0339568565635449,0.420304300732339
"1090","S100A3",0.0303205808810531,0.556929263278997,0.021087108974385,0.533980379690195
"1091","S100A2",0.00580446185027588,0.902124901580446,0.00705041802946472,0.805649507858007
"1092","S100A16",0.014319492030152,0.602122692111102,0.0180819905555667,0.53607951198658
"1093","S100A14",0.00266347098206815,0.892556157430607,0.00612904663927815,0.792633363639925
"1094","S100A13",0.0320424730967175,0.28511239689326,0.0387803166921242,0.302628142266102
"1095","S100A1",0.0129042737704769,0.627615386576091,0.00722574554056972,0.657004400087439
"1096","CHTOP",0.0363428589967318,0.178236181356429,0.0767039909806272,0.119301844658154
"1097","SNAPIN",0.0374846204158966,0.167872611876275,0.0819678376544261,0.0705617403176992
"1098","ILF2",0.0299787980268006,0.172015187926059,0.075621426709506,0.0984074691263626
"1099","NPR1",0.00753117360411625,0.619846947426384,0.0145545440589944,0.436671524494078
"1100","INTS3",0.0365093860700456,0.266247197475546,0.0688392917784307,0.162756426823259
"1101","SLC27A3",0.0273411057524906,0.281519008525694,0.0599386819695499,0.257063932577579
"1102","GATAD2B",0.0309380876624529,0.213000108149489,0.0683804504644147,0.135700027912884
"1103","DENND4B",0.0290762083491344,0.240587445391768,0.049837043086898,0.205778200370817
"1104","CRTC2",0.0339151694272298,0.197555857168487,0.0718997555377471,0.10136140665009
"1105","SLC39A1",0.0392372929156026,0.221966069565344,0.0840245219506533,0.115391182574212
"1106","CREB3L4",0.187991524220117,0.388525379043587,0.407903399263145,0.453415185894444
"1107","JTB",0.0436679221836182,0.142174854239444,0.0960965299794973,0.100660390207929
"1108","RAB13",0.0456196952419193,0.231902984438371,0.0921459156746851,0.121317562552938
"1109","RPS27",0.0370674299098074,0.267808904699731,0.0777016207024232,0.173165803119121
"1110","NUP210L",0.00290208898861285,0.911768564106163,0.0537069468768243,0.319906596614127
"1111","TPM3",0.0156387870667793,0.436469154296805,0.0500640223855118,0.205423821134284
"1112","C1orf189",0.00269175020465898,0.89617586036203,0,0.923076923076923
"1113","C1orf43",0.0335654590960454,0.129115320620173,0.083263178384101,0.0804030597526317
"1114","UBAP2L",0.0344286872187432,0.197039596276868,0.0771515147397528,0.0963753592368897
"1115","HAX1",0.0361643851275151,0.148631466197516,0.0873800101105303,0.0386595684559712
"1116","AQP10",0.0186432632295,0.716437451142003,0.108870436272571,0.664375297827255
"1117","ATP8B2",0.034517304962301,0.399082585000678,0.089802260186945,0.362368532604568
"1118","IL6R",0.0211266704721769,0.379332370564119,0.0387456247274191,0.327857916436917
"1119","SHE",0.0226624915185708,0.419676213391505,0.03189416026845,0.370279772487256
"1120","TDRD10",0.0166792117526003,0.605339387476449,0.0254403761311306,0.440392480349972
"1121","UBE2Q1",0.0332587485078821,0.183144179912972,0.0672079210082871,0.0937069121668217
"1122","CHRNB2",0.00286026551324639,0.866551951187059,0.0351251422070535,0.487923339459176
"1123","ADAR",0.0353265412689327,0.196060288814119,0.0818752450826437,0.0870353003911637
"1124","KCNN3",0.0311178972308818,0.562820084619284,0.0394906743185079,0.308657984769893
"1125","PMVK",0.0323514139681683,0.17487693933937,0.074636497982223,0.0879882053220045
"1126","PBXIP1",0.0294490296074426,0.293662515330179,0.0737729864022537,0.216106711622783
"1127","PYGO2",0.0415688868392496,0.211314332314494,0.101135624033634,0.131930825276363
"1128","SHC1",0.0392592307783478,0.286450755572487,0.0771861444483622,0.0937916530523535
"1129","FLAD1",0.0420225854953561,0.161913599135731,0.0742020838468032,0.0496859357384132
"1130","LENEP",0.0591712494535162,0.405146158891169,0.0920570264765784,0.394548018173273
"1131","ZBTB7B",0.0375244949066223,0.311620202674159,0.0761562614548999,0.306153981967373
"1132","DCST2",0.0611193220967092,0.50202969056729,0.0908036749620908,0.378360734796379
"1133","DCST1",0.0284071708229665,0.664773241622866,0.0694087403598972,0.420011864741942
"1134","ADAM15",0.0419161059048585,0.314013691694867,0.0813900827775777,0.226231757310594
"1135","EFNA4",0.0469268912527159,0.384841368906262,0.108875139219214,0.212300468085969
"1136","EFNA3",0.0117815484730504,0.753450971109706,0.0621013916440414,0.507166834378397
"1137","EFNA1",0.0678770692372847,0.426366904587313,0.0975054415424348,0.25762347442555
"1138","SLC50A1",0.0414007911301402,0.196714280370372,0.111806055139782,0.0966195848396567
"1139","DPM3",0.04022548971018,0.183747511629035,0.111013411206363,0.163792517008639
"1140","KRTCAP2",0.033046360087113,0.205355668449467,0.0720502976659928,0.112776594168698
"1141","TRIM46",0.0187785799971336,0.688919793689047,0.0776878960154274,0.381877833153848
"1142","MUC1",0.016909210544538,0.655993785338606,0.00861703547644644,0.585296777588028
"1143","THBS3",0.0415331052667762,0.312028562157293,0.0527178651720087,0.265381906550775
"1144","MTX1",0.0285084723818327,0.255565100237765,0.0900253642249804,0.0695289271762558
"1145","GBA",0.0268051719395275,0.238898771093842,0.0845589863340315,0.110889583580486
"1146","FAM189B",0.0422641022907312,0.236056476194118,0.0798649546158955,0.189040645385891
"1147","SCAMP3",0.036021927269488,0.140127519016159,0.0938469815299108,0.0802148315378952
"1148","CLK2",0.0459824780479677,0.236765166069741,0.0808291866638693,0.18987165832468
"1149","HCN3",0.0298775409995348,0.427878615415514,0.04108843678423,0.351931826607172
"1150","PKLR",0.00113817069276847,0.898325090316197,0.000190597204574333,0.904296610369432
"1151","FDPS",0.0280902133481649,0.166365632025244,0.0672624623184689,0.145611865432723
"1152","RUSC1",0.0391063782842316,0.341523035342965,0.0972297703861534,0.215476962905893
"1153","ASH1L",0.0322753147048572,0.245473243665717,0.0872555544578651,0.166975508749504
"1154","MSTO1",0.0425548601664268,0.291775398356697,0.0962353321178276,0.176849987473338
"1155","YY1AP1",0.036194679038451,0.179608686406896,0.0818783246909048,0.0936452525626343
"1156","DAP3",0.0398015668235664,0.105766695737412,0.0886784419903122,0.0565531505356844
"1157","GON4L",0.0363792702585747,0.195729803939312,0.071129061912472,0.163640624470118
"1158","SYT11",0.0204660033785832,0.604162200888117,0.0794234891005196,0.3279049551037
"1159","RIT1",0.0339664162690081,0.224568855225543,0.067169429645732,0.208269014121373
"1160","KIAA0907",0.0415073199261951,0.222821516565121,0.0662332992875848,0.225023062262111
"1161","RXFP4",0.00628908835517428,0.739276215182455,0,0.692646449945423
"1162","ARHGEF2",0.0233571343391821,0.333414689908317,0.0359321282416843,0.264437921304766
"1163","SSR2",0.0343000985580289,0.205263904353528,0.0841952848303593,0.247319111108033
"1164","UBQLN4",0.0403692807164933,0.212150851031076,0.0821129111868632,0.115107345135847
"1165","LAMTOR2",0.0366450236450884,0.106385370983412,0.0806208840801781,0.108674606307854
"1166","RAB25",0.0351853584542348,0.743897323938775,0.0727086696113544,0.583156896502865
"1167","MEX3A",0.0402889428834672,0.515245161342301,0.0712834141003595,0.381938211858487
"1168","LMNA",0.0269133838836254,0.34484187706601,0.0449657400638375,0.221349456498412
"1169","SEMA4A",0.0521857933128191,0.527497172365976,0.12257661833607,0.377434318928827
"1170","SLC25A44",0.0303206819559014,0.186867197875602,0.0653560184147626,0.145931351020191
"1171","PMF1",0.0444934945651388,0.159353824519204,0.0826789031048283,0.096362261257942
"1172","BGLAP",0.0680566339079794,0.297141656269413,0.0667860235093847,0.304217714105744
"1173","PAQR6",0.00393040595852883,0.925145473647855,0.0725973261582444,0.347273444624828
"1174","SMG5",0.0422145905634482,0.140103283871639,0.0859457570000463,0.117985130719651
"1175","TMEM79",0.0613962475259329,0.696076017879667,0.16706958154083,0.657751485260251
"1176","CCT3",0.0334695199967621,0.169781910658084,0.083352173237956,0.109587617820752
"1177","TSACC",0.000883655307275397,0.95293948360024,0.0899787603784514,0.268361875621965
"1178","RHBG",0.00103355949771367,0.857776028621339,0.00549432028853608,0.795797454306909
"1179","C1orf61",0.000638034344669715,0.951101792253918,0.0784178090806188,0.382574035196347
"1180","MEF2D",0.0306350361808214,0.300891581951189,0.0723472695773509,0.181853068881109
"1181","IQGAP3",0.01272203582738,0.636563491328086,0.0164333627141939,0.588447690767783
"1182","TTC24",0.0125826439772928,0.701776004839588,0.0431618984620473,0.266909211179097
"1183","GPATCH4",0.0408910715812934,0.163205148087405,0.0845089296502172,0.0960523565335007
"1184","HAPLN2",0.00934182471915325,0.923726256777919,0.320043237849748,0.570016853806818
"1185","BCAN",0.00211643466984062,0.909789437232436,0.0419872436575809,0.553252999324561
"1186","NES",0.0321790286870806,0.418075636133362,0.0757968935098393,0.362231390298776
"1187","CRABP2",0.0132736874527705,0.821678845135887,0.0428783123686157,0.667433093494222
"1188","ISG20L2",0.0301092004731433,0.338779736412889,0.0774105415538413,0.10582814305051
"1189","RRNAD1",0.0477547448178423,0.216629411092081,0.107904000631965,0.124059962196062
"1190","MRPL24",0.0344951082281036,0.14445387552559,0.0846932072655843,0.0906750282212343
"1191","HDGF",0.0314690485181574,0.146480703681517,0.0592847842080379,0.0928958090249492
"1192","PRCC",0.0377619290321354,0.158894886306593,0.083525041450884,0.0795455707156263
"1193","SH2D2A",0.0377333061908997,0.499898446967248,0.0466927209121913,0.246559409647277
"1194","NTRK1",0.108431367550334,0.481473565379932,0.151750286570849,0.357215367884621
"1195","INSRR",0.0414459301865118,0.663553621796772,0.0741388837723338,0.666548592317611
"1196","PEAR1",0.022438801041281,0.442008227439838,0.0318797055095938,0.328940506764203
"1197","LRRC71",0.00552780396478188,0.875339883092029,0.0321802565007648,0.597301039941351
"1198","ARHGEF11",0.0352852526177737,0.237294978463989,0.0698270111890937,0.147142053531746
"1199","ETV3",0.0325078047135355,0.288813546939973,0.0795886071295155,0.212214488691323
"1200","FCRL5",0.00196699577622371,0.865138652178729,0.0117216559100871,0.465723552037564
"1201","FCRL3",0.0029254987535682,0.887362473018035,0.0313816571243383,0.320356320788426
"1202","FCRL2",0.00149230007697182,0.91885349176811,0.0257243433522881,0.435199650065613
"1203","FCRL1",0.00166969298740646,0.910585065171196,0.0318346122138373,0.545510422103738
"1204","CD5L",0,0.96464649123272,0,0.911566190818527
"1205","KIRREL",0.0299211690863494,0.425969610574498,0.0517702836124751,0.297345485864225
"1206","CD1D",0.023835340115069,0.55903676282218,0.0437810875761471,0.447577264852177
"1207","CD1A",0.0015186487744613,0.898604436509049,0,0.772830733158987
"1208","CD1C",0.01080995128249,0.7048240211252,0.0488205663738559,0.295955856294329
"1209","CD1B",0,0.59015831849532,0,0.642227791506938
"1210","CD1E",0.0363507908179831,0.557407281509196,0.0715723915408762,0.350872973651578
"1211","SPTA1",0.00268279134106549,0.754609817282756,0.0114213197969543,0.440257711831316
"1212","MNDA",0.00279110311696874,0.869336199631029,0.0370646832248639,0.538927020648365
"1213","PYHIN1",0.0187657312726587,0.613253049034858,0.0495539675867545,0.26886970392645
"1214","IFI16",0.0234316516303249,0.334346767131776,0.0411212793030066,0.302044862284899
"1215","AIM2",0.00687924811021822,0.752600723399039,0.0277228422093516,0.364164864659285
"1216","CADM3",0.00487219893192188,0.7881897050279,0.0138821517140347,0.555029219233489
"1217","FCER1A",0.0370203545180972,0.512677153693959,0.0748372503586009,0.348942021235964
"1218","APCS",0,0.966255443872934,6.1897393869181e-06,0.923039467218069
"1219","CRP",8.69480126598782e-05,0.96510958911176,1.37043764991609e-05,0.922889512800012
"1220","DUSP23",0.034421076738264,0.261415614166681,0.0503789180736809,0.181499597235953
"1221","FCRL6",0.0212999130415036,0.600262962010244,0.0458296960558686,0.376297973909275
"1222","SLAMF8",0.0287449123754835,0.366971078366981,0.0391399219944259,0.407924909629013
"1223","C1orf204",0.0333089218433096,0.365181353283425,0.0721794985775249,0.28295628624576
"1224","VSIG8",0.00796649605408266,0.682822123822114,0.00816181689141235,0.700824370803079
"1225","TAGLN2",0.0250944269141898,0.327371583942988,0.0412890734217647,0.259218635321187
"1226","IGSF9",0.0847287424550825,0.623423846685813,0.125119919386565,0.480321009664162
"1227","SLAMF9",0.0390467192791679,0.677424973835509,0.102936324645332,0.639240666954293
"1228","KCNJ10",0.00208178128283188,0.915239360559509,0.00408997955010225,0.876125375214552
"1229","PIGM",0.0417595731923616,0.190670418068917,0.126093744327052,0.127377517857858
"1230","KCNJ9",0.000455857034155962,0.954461284024275,0.0467032967032967,0.517920540997464
"1231","IGSF8",0.0299143986489121,0.333573434578937,0.0940055803979384,0.125593257034779
"1232","ATP1A2",0.0141823490273313,0.753853440041028,0.12418269746456,0.545497502212906
"1233","ATP1A4",0.00859161582805389,0.884906523099324,0.140388308086196,0.651819270978648
"1234","CASQ1",0.00505940036546501,0.919023725285044,0.171852814114377,0.533288559722806
"1235","PEA15",0.0257967237343093,0.477142569341849,0.082834747759729,0.189544034613802
"1236","DCAF8",0.0340959088194412,0.168257827565229,0.073284045995069,0.135062086522687
"1237","PEX19",0.0362286793114308,0.18756437530814,0.0822542418433408,0.144532915152888
"1238","COPA",0.0333485491958681,0.174245866588928,0.0906949016335752,0.0862270228371607
"1239","NCSTN",0.0302577826139816,0.148339005278961,0.077518100674916,0.10323778785485
"1240","NHLH1",0.023180774071872,0.422469765347106,0.0474472307414757,0.241246756130393
"1241","VANGL2",0.0610760143786074,0.473081441769949,0.101385450887248,0.314367980148304
"1242","SLAMF6",0.0122761946691098,0.73678106125152,0.0428358540220045,0.302337927563839
"1243","CD84",0.0181110878836373,0.484604973261728,0.065193815263533,0.355022496379048
"1244","SLAMF1",0.0162593586092684,0.584717192816438,0.0381224475487704,0.308460823876314
"1245","CD48",0.0111318624409935,0.755863933673363,0.0511174925653787,0.314786150968997
"1246","SLAMF7",0.0100024765293195,0.710570415665463,0.0279700608590207,0.360222359264429
"1247","LY9",0.0105602384884511,0.724945830081275,0.047671367311672,0.277870317338668
"1248","CD244",0.0112956517510714,0.719838045380905,0.0478305874234452,0.343675560185523
"1249","ITLN1",0.000290417490274488,0.90289202115693,0.00707708599692638,0.802089945749626
"1250","ITLN2",0.00688985283942638,0.898015329399591,0.0229324306385238,0.902069356370432
"1251","F11R",0.0410675180819556,0.375393766221864,0.0672203819642675,0.257007048382585
"1252","TSTD1",0.0685490932753277,0.369090803126446,0.162114942145694,0.295412102300594
"1253","USF1",0.036941248440254,0.219767694562695,0.0692028200775251,0.115844003176268
"1254","ARHGAP30",0.0112078579866344,0.666578296185395,0.031790843255186,0.404432283579674
"1255","KLHDC9",0.038923048062758,0.593519701248676,0.136275839040159,0.33214048546052
"1256","PFDN2",0.0303632476551931,0.198995100957147,0.0774268528194284,0.102773447422105
"1257","NIT1",0.04009406515855,0.174548666778586,0.0828450937881374,0.12729434541165
"1258","DEDD",0.0342927087342247,0.163377121544068,0.0706352261594145,0.0760541339265828
"1259","UFC1",0.0430113369460091,0.145468972342012,0.0940458367092203,0.102330740219909
"1260","USP21",0.0414617749622964,0.229439403638519,0.0880572696340208,0.152054053319023
"1261","PPOX",0.0451321200881739,0.234905484253607,0.0790576756427127,0.155707411630639
"1262","B4GALT3",0.0377887945872414,0.174106466531798,0.0905781751487711,0.0945283552721397
"1263","ADAMTS4",0.0165911460585859,0.559289836922278,0.0380830603772924,0.359967824647021
"1264","NDUFS2",0.0306136172326469,0.167448627103491,0.0594764143131845,0.153087530390309
"1265","FCER1G",0.00841503018940608,0.719200252318802,0.030521173623279,0.457754735444289
"1266","APOA2",3.94495161434114e-05,0.965497137921702,2.99210940908238e-06,0.923027179257997
"1267","TOMM40L",0.030686032140364,0.184412489497737,0.0713288920381584,0.131289947200016
"1268","NR1I3",0.0035101934276536,0.870361618772359,0.00179306064100926,0.896707263663196
"1269","PCP4L1",0.0295242718404105,0.79632702071072,0.0753742415223745,0.679421004542494
"1270","MPZ",0.00280759225295643,0.93163064800106,0.0687004212934036,0.424631371785175
"1271","SDHC",0.0316586215664767,0.131585609822091,0.0667165377988436,0.135930128845812
"1272","FCGR2A",0.00753087689431892,0.710310638309744,0.0315374723259365,0.459014142928845
"1273","HSPA6",0.00593918263667153,0.767066914793215,0.0502705509400962,0.353820507214692
"1274","FCGR3A",0.00969553853825389,0.709315625270278,0.0284767460632584,0.651972697695187
"1275","FCGR3B",0.000680738783303199,0.940884404955755,0.0308354866494401,0.632362859045846
"1276","FCGR2B",0.00970308220441216,0.478326366254877,0.0229809771433878,0.370308445385054
"1277","FCRLA",0.00134665316621301,0.903659983359227,0.0297050710799915,0.352627639705934
"1278","FCRLB",0.022420556745205,0.388090476895648,0.0680943411677995,0.289291496317948
"1279","DUSP12",0.0348048373053516,0.234796453428267,0.0775438869441203,0.127199273953066
"1280","ATF6",0.0351158274153619,0.15114212511291,0.083851927402721,0.113874033152605
"1281","OLFML2B",0.0163643405296292,0.520411214707674,0.033262117705503,0.369020543485965
"1282","NOS1AP",0.0206431043948788,0.637360782565082,0.0737329373104146,0.323873911099012
"1283","C1orf226",0.0455194666526612,0.356931969386527,0.0673009034613949,0.302927834823305
"1284","SH2D1B",0.00533168706173141,0.711509093260846,0.0273204780202348,0.379156712431292
"1285","UHMK1",0.0349513702764204,0.149017357446819,0.0885388699356037,0.15481978505577
"1286","UAP1",0.0304642274109711,0.244147542581326,0.0813652941343797,0.196656250830531
"1287","DDR2",0.0263999713864411,0.461317785316997,0.0589024903013907,0.397353532234412
"1288","HSD17B7",0.0409320906195969,0.250804238646254,0.0843972786388182,0.192459103924655
"1289","RGS4",0.00813924618653423,0.856294235991829,0.0593684231574843,0.37550908342104
"1290","RGS5",0.0216025566985302,0.651516435923873,0.052149380985088,0.311223329112605
"1291","RGS5",0.0615970813623856,0.326577492637245,0.052149380985088,0.311223329112605
"1292","NUF2",0.00695963747583929,0.771089830822461,0.0280848409232689,0.490359422237151
"1293","PBX1",0.0315375348278969,0.500085198978959,0.0751652736442786,0.334395651777931
"1294","LMX1A",0,0.735509577588789,0,0.586466436185537
"1295","RXRG",0.00956849858519348,0.694057242398287,0.0278510700674289,0.49484150275707
"1296","LRRC52",0,0.959937967788584,0,0.828542833564518
"1297","MGST3",0.0232418133304456,0.226196460558143,0.0662933023788361,0.132845810765271
"1298","ALDH9A1",0.030174316645642,0.240207157876219,0.0773512516764794,0.180352386407392
"1299","TMCO1",0.0348662384501575,0.16945433287494,0.086291018149802,0.108985016369445
"1300","UCK2",0.0312295610597099,0.224367016522114,0.0684749023494433,0.264808876970015
"1301","FAM78B",0.024403086792734,0.424184187855932,0.0534351145038168,0.2405799067689
"1302","POGK",0.0354327260570133,0.251801964517467,0.0658164336980775,0.129200393024935
"1303","TADA1",0.0341516093400413,0.203500972681901,0.0725226611336282,0.108068195421041
"1304","ILDR2",0.0271693417457367,0.743958535322007,0.0930113880532875,0.577997421572841
"1305","MAEL",0.0036103120095582,0.9434422491839,0.167519247661861,0.480482056051735
"1306","GPA33",0.000364973518971235,0.924814320986452,0.00159458577608437,0.878517581735172
"1307","DUSP27",0.000562406352853668,0.924256333989905,0.116575019638649,0.54920539005378
"1308","POU2F1",0.032857006102161,0.257800972700039,0.0799214009992503,0.151375428786132
"1309","CD247",0.0133700762286933,0.671952043118151,0.0371762339117116,0.286417694963062
"1310","CREG1",0.0247075359820045,0.221584676437518,0.0576804629252722,0.126410686166135
"1311","RCSD1",0.0152175002326123,0.475029992957289,0.0385159085357762,0.283694318571353
"1312","MPZL1",0.0367330613085113,0.26975460063912,0.072375043424032,0.209102329073512
"1313","ADCY10",0.0125657957426576,0.828131500786959,0.0363690884167238,0.735184794643328
"1314","MPC2",0.0468244971399626,0.291057792528311,0.11783925708455,0.295779465566773
"1315","DCAF6",0.0290919060600269,0.327885939747529,0.0774425624188887,0.110865879335701
"1316","GPR161",0.0548641309291251,0.537749606799147,0.131801564432628,0.426050262254234
"1317","TIPRL",0.0316896152805037,0.1808816463009,0.0714463667604555,0.0845710314617532
"1318","SFT2D2",0.028545565580674,0.291049838373508,0.0608484925447369,0.148182156372893
"1319","TBX19",0.0306020426687158,0.540797576978158,0.0693068462784551,0.29948647992812
"1320","XCL2",0.0154489903346203,0.669940407899664,0.0478187714891853,0.332915663916176
"1321","XCL1",0.0207018004258715,0.504279294362741,0.0415362254025045,0.259894901610018
"1322","DPT",0.017470906858623,0.588485786969472,0.0225066248563765,0.418999896052255
"1323","ATP1B1",0.011019462302434,0.503201613289979,0.020925652277254,0.517260592293995
"1324","NME7",0.0290991284572581,0.311771601378443,0.0474029803853364,0.25049879972481
"1325","BLZF1",0.0337314624524616,0.246913789544132,0.071963769038997,0.156768056339053
"1326","CCDC181",0.0209726778645387,0.71894315264187,0.0676026407009354,0.578180585461674
"1327","SLC19A2",0.0240824684383634,0.310956955822006,0.0503198857928409,0.235389984097222
"1328","F5",0.00902273418848923,0.760217596704216,0.0100544044840966,0.888336791580837
"1329","SELP",0.0561643133704786,0.43345546422854,0.0790795013019038,0.294326469922061
"1330","C1orf112",0.0318344254420972,0.331019054120693,0.0814287355001723,0.125799475409287
"1331","SELL",0.00112901098774537,0.922084810286747,0.0547345927505689,0.361912416756378
"1332","SELE",0.0859403678938443,0.534825494224072,0.155659643680868,0.366201198578334
"1333","METTL18",0.0359638152993022,0.211825084207309,0.0760954816284762,0.136197171849655
"1334","SCYL3",0.0396252973181452,0.178973220816404,0.0867742217558587,0.0946094653859606
"1335","KIFAP3",0.0267725285956272,0.299369937399249,0.0618321986573616,0.148912751854161
"1336","GORAB",0.0378415454121666,0.248728094996233,0.0744773321887449,0.192724552333811
"1337","PRRX1",0.0336488256430392,0.586081765713666,0.0413917133366567,0.712525531196836
"1338","FMO3",0.00373602901610423,0.772687609863258,0.000844768043631721,0.891844082592638
"1339","FMO2",0.0084944771561069,0.660481366410357,0.0110043518828482,0.655823028909732
"1340","FMO1",0.00526742014671403,0.565822424850471,0.00657847072290728,0.721573453087806
"1341","FMO4",0.032951554150465,0.283671934934877,0.0370369656034346,0.408631944199235
"1342","PRRC2C",0.0368806537614742,0.204532254579801,0.0769064858811074,0.121376083441282
"1343","MYOC",0.00479565009353349,0.784111633010136,0.0105403652691775,0.761038489677723
"1344","VAMP4",0.0299570559989804,0.277624294262083,0.0786123552030665,0.124599257770336
"1345","METTL13",0.033247490892064,0.183553650214142,0.0852639340156141,0.107281072175714
"1346","DNM3",0.0124601573242838,0.6669415925063,0.049411837098875,0.328996498081794
"1347","PIGC",0.0330923074042051,0.189696941092548,0.0905065254648245,0.131333653530475
"1348","C1orf105",0,0.948598852473524,0,0.836422805730147
"1349","SUCO",0.0323870545057835,0.246664024445171,0.10919662107235,0.17242314819454
"1350","FASLG",0.0186313934023203,0.637294681789703,0.0359407146156107,0.262863307075424
"1351","TNFSF18",0.0317652557038139,0.499198390444266,0.0609227631914351,0.435381085903646
"1352","TNFSF4",0.0460070532724541,0.368500449043363,0.129198033756144,0.297882242194917
"1353","PRDX6",0.0319068969397557,0.222343731100819,0.0786947850916436,0.153914649971318
